emo	val	name	sentence
happy	3.0	sample_00003142	每天看着他游来游去，他就会传递给我活力，我的生命就会变得强大。
happy	2.25	sample_00000846	喂，干妈，我真想给你打电话呢！我：妈，带着些面膜，我明天给你拿过去吧。
sad	-0.5	sample_00006382	什么。
neutral	0.25	sample_00004552	那夏，红星，这块阴骨头。
angry	-4.75	sample_00006275	这辈子，最爱的，就是这个女人，我的理想，就是：娶她为妻，你能不能够饶了我？
happy	1.5	sample_00000758	我：正好在这周围，有点事，估计你马上就要上班了，就过来看。
worried	-1.0	sample_00002947	这么严重啊，她：如果真做手术的话，你给估算。
surprise	-2.75	sample_00006507	哎，妈呀，三十万，现在滚到八十多万了。
happy	3.0	sample_00007007	什么事。
neutral	0.0	sample_00000851	我非常非常爱我，老婆，我爱桃子。
happy	1.25	sample_00005936	他，又忍。他。
worried	-1.0	sample_00000485	孩子，别瞎说。
neutral	-0.75	sample_00005454	那也是我的一辈子，我有权利，自己决定。
angry	-3.25	sample_00003412	你别去招惹人家，家人。
worried	-2.5	sample_00005744	还得住院啊。
neutral	0.25	sample_00005540	天生的天才，也要靠后。
angry	-4.0	sample_00001942	但，有那么难吗？人家那是条命，要是真觉着没错，就让人家起诉去。
neutral	0.25	sample_00006628	之前脚崴伤的那个，我还给你打过电话呢。
neutral	-1.0	sample_00001530	第一，我跟你妹妹，什么事情都没有，她为什么这么做。
sad	-1.5	sample_00002073	今天，我过生日，给个面子，喝一口。
happy	1.75	sample_00004590	是，看，你难得出来一趟吗？正好，可以去，逛逛，街，可以用。
happy	1.25	sample_00002833	到时候，你知道，我是。
happy	2.5	sample_00002449	那是。
worried	-0.5	sample_00005769	姐，你千万别这么说，你，既善良。
happy	1.5	sample_00002362	我老公，为了我们的幸福，要给我建造一个爱的小窝。
happy	2.0	sample_00001158	我就生两个孩子。
worried	-2.0	sample_00006403	老大，这嫉妒，好不容易有低成，您再给我扣了。
angry	-2.75	sample_00000138	你都做了些什么？查钱包？查邮箱？查手机？这都不算，我，所有，认识女的，你，通通都要盘问你。
happy	1.75	sample_00005590	有假，让，感。我。
angry	-1.0	sample_00001296	手机，在手里攥一晚。
angry	-2.5	sample_00005070	你不可以爽我，约的。我为了这件事，准备了很久。
angry	-2.25	sample_00003228	好，谢谢你啊！谢谢你。
angry	-2.5	sample_00001166	但是，感情的事情，不就是建立在两个人相互信任、相互包容的基础上吗？
sad	-1.75	sample_00002608	
happy	0.25	sample_00005919	你只能怪老谭，老谭的车，比我的鞋还。
worried	0.0	sample_00006755	也别到时候，印证了一局大实话。
angry	-2.0	sample_00001176	这叫解释吗？你这叫狡辩。
neutral	0.0	sample_00001863	我。
happy	2.0	sample_00005245	哎呀，你该不会通过抓住他的胃儿，抓住他？
angry	-1.5	sample_00003591	我打赌，在这个世界上。
angry	-1.75	sample_00000960	很多次了，我不唱歌，之前，还说，让我考虑一下，怎么今天就变成通知。
happy	2.75	sample_00003312	回去，你知道了，我先回去了。
happy	1.75	sample_00005233	你妈没跟你说过。
angry	-1.75	sample_00005251	你的意思是？
angry	-3.75	sample_00005546	出去了，你就来抢我男朋友，你，连自己规避你，都要出卖你，简直。见。
worried	-0.75	sample_00001714	安迪姐，你是为了帮樊姐这件事？
neutral	-1.0	sample_00004992	我担心王同学的经济条件。
surprise	-2.0	sample_00001588	你突然跟我说，去尼泊尔。
neutral	0.0	sample_00002089	和自己的老公，那一定是。要。
angry	-2.75	sample_00000309	置业的人，你这么故意刁难我，你很。
happy	2.0	sample_00006785	小曹。
happy	1.5	sample_00003934	我怕你不回来了。
worried	-2.0	sample_00000967	这。这。这。有多长时间了？
angry	-3.25	sample_00006993	你也想报警？我还想报警呢！昨天晚上，你知道。
happy	-0.25	sample_00005566	我：明天呢？敬你出院，家里面，可都已经。
sad	-1.0	sample_00002752	换一个女人，会不同吗？
sad	-3.5	sample_00005469	可我，人心吞噬了，一个晚上，回到家，你们还不爱我。
worried	-2.25	sample_00003627	你说，咱这酒，仙醉，九块钱一瓶吧？那。
neutral	-0.5	sample_00005138	哦，郑。
neutral	-0.5	sample_00001879	跟这辈子，中间，有归宿，江湖，昆能，等你十年，就这份执着。
angry	-2.25	sample_00000722	看这种水平。
neutral	0.0	sample_00002773	买冰糖的钱，还有钢笔的钱，我都会还给你的。
neutral	-0.25	sample_00003283	我不走远，就在楼下等着。
happy	4.25	sample_00002181	哈哈哈。
angry	-0.5	sample_00004699	我告诉你啊，第一，你的钱是暂。
neutral	0.75	sample_00004655	那你帮我在网上找些需要资助的人。
neutral	0.25	sample_00002858	好，我要。
neutral	1.25	sample_00006472	您放心吧，大姨。
angry	-4.25	sample_00003890	在医院里闹得沸沸扬扬的，你，为了一个半死不活的女人，你要跟我闹离婚。
angry	-2.25	sample_00002403	暗中的撒：法律规定，这些协助过你的人，都涉嫌构成了包庇罪。
surprise	-1.25	sample_00003722	程老师追了欧阳老师两年，欧阳老师心里原来一直是这个人啊。
happy	2.25	sample_00003930	那倒是，你觉得，咱儿子是不是？
sad	-2.75	sample_00003167	他，躲我那么远。
happy	1.5	sample_00005865	我也有种感觉，帮我看看。
happy	2.0	sample_00000415	我已经没事了。
neutral	-1.0	sample_00004410	我觉得，有些事情，还是我亲自。
surprise	0.75	sample_00004399	你。你。要。
neutral	-0.5	sample_00002736	你呀，把！那房产证。
neutral	-0.5	sample_00006400	你觉得行不行？
angry	-2.25	sample_00004291	可是，本来说得好好的，这学生们又开始了。
neutral	0.0	sample_00006550	队长：是：马上到。
sad	-4.0	sample_00006522	在你们医生眼里，病人就是一堆器官，你们除了会给别人做手术，你们还会做什么？
happy	2.0	sample_00005817	我给他打电话了。
happy	2.25	sample_00001586	我信，谢谢你啊！
sad	-2.0	sample_00000004	我打了战线，而且，他说，一定要我一个人去，要不然就把金福毁了。
angry	-3.0	sample_00004813	这。什么？这。难道让你儿子？
neutral	0.5	sample_00003154	朋友开的，像自己家一样，在那儿就是。
worried	-1.5	sample_00002730	好。
angry	-4.25	sample_00005449	最后一次修改，日本：最后一次修改剧本，你们都给我。
worried	-1.0	sample_00003762	他关机了。
angry	-1.75	sample_00005684	王老师，你这是要干什么呀？你这要逼我。
angry	-2.75	sample_00002083	吃不下，睡不着，头，特别疼，我拿着我的片子，到别的医院去问，他们，都不肯，告诉我。实情。你们今天必须。
happy	2.5	sample_00003563	别。别。别。别。
neutral	-0.25	sample_00005246	聊聊股份制改革，你怎么想的？
sad	-3.75	sample_00000536	去，住里边。
angry	-2.25	sample_00002789	要饭的呢？我：没错。
angry	-0.5	sample_00001142	我找你，我找谁？
happy	1.25	sample_00001826	还来吧。
neutral	-0.25	sample_00006906	放那充电器了，我拿作器给他，回来了。
happy	2.0	sample_00004494	我就说嘛，我在别的事方面，总是笨笨的，什么都干不好。
worried	-0.75	sample_00006985	不瞎琢磨了，不瞎琢磨了，凡人：手术啊，是做了，您哪，就好好的，您好好的呀，我就不难过了。
neutral	-1.25	sample_00005174	反正，都是成功人士的经验，他让我好好学习。
angry	-1.75	sample_00003127	赤金子，总会发光，我假唱，我也给你拿个金曲奖，回来看。
sad	-4.0	sample_00002407	我心都死了，你们救？李白，救的。
sad	-2.75	sample_00002055	怎么算？原来，坐在那个地方吃饭的，是我老公啊。
sad	-1.75	sample_00002567	我。我。
neutral	0.25	sample_00006416	主编这么辛苦地为我争取这个机会。
angry	-2.75	sample_00000718	他：对，他不考。
neutral	-0.5	sample_00001779	我。试试。
neutral	-0.25	sample_00003173	那个，太凉，胃，不舒服。
worried	-1.75	sample_00006305	我知道，这件事情，在科里怎么都好说。
angry	-3.5	sample_00004219	你这话，是不是说得太伤人了？等你以后，爱干啥干啥，我不管了，行吗？
worried	-0.25	sample_00004508	凤儿，听妈一句，劝：宝珊，回来啊，就别骂他了，过两天呢，你就跟他回去。俩人。
neutral	-0.25	sample_00004643	那追债，跑遍了整个中国，然后，债务人外逃。
angry	-2.5	sample_00003353	我没有折磨，做好，他妈，今天来公司折磨我，非要跟我大吵大闹，非要跟我。
angry	-4.0	sample_00005658	你没资格跟我开玩笑。
angry	-2.5	sample_00003759	你的荣誉，公司的荣誉，我的荣誉，被毁成这样了，你就不了了之？你这叫。
sad	-1.25	sample_00004155	我还要再考一次。
happy	2.0	sample_00004102	珊珊：后来在店里。
sad	-1.75	sample_00001776	可，我没死，我得活着。
neutral	0.75	sample_00004642	目前在上海上班。
neutral	-0.5	sample_00002748	不用跟单位请假，每天端着汤汤水水地跑过来。
neutral	-0.5	sample_00004577	我没烧挖那么多，是一个犯过错误的人，坚一步，一个脚印。
happy	2.5	sample_00002547	好，这个，这个主意！好，我也这么想的。
sad	-3.5	sample_00000256	如果我当时知道实情，我是不会离开美国的。
worried	0.25	sample_00003638	当初做决定啊，这毕竟是一辈子的事情。
angry	-2.75	sample_00001523	什么意思啊？你们是不是都不愿意我和程俊去竞争？当住。
surprise	-1.75	sample_00002606	结婚了。
surprise	0.25	sample_00005887	又。都吃完。
angry	-2.25	sample_00006206	你叫我这么相信你，你是故意把我留在车上的。
neutral	0.25	sample_00001850	然后，他们思乡，他们干嘛？他们很辛苦地养活你。
neutral	0.0	sample_00001130	不如加我，一些跟人打交道的合作技巧。
sad	-3.0	sample_00004136	你刚才一口气说了，我：七点，我有七。
sad	-1.75	sample_00001766	对不起啊，我错。
happy	2.0	sample_00006839	到底傻成什么样啊？
neutral	0.0	sample_00004411	同学们，今天的语文考试取消。
angry	-4.25	sample_00004147	考虑不周全，人命关。
neutral	0.25	sample_00001310	讨厌，人家不懂，装懂，所以，书、音乐，你太不了解，最好。不。
angry	-2.0	sample_00000548	
neutral	0.0	sample_00006858	别抽烟，别吃辣的，应该没错吧。
happy	1.5	sample_00006375	呵呵。
happy	1.5	sample_00002957	
angry	-3.25	sample_00003740	这种剂量，它。
neutral	0.0	sample_00003938	就是这次意外，让两个受害者活了下来，从此以后，这三个人。
angry	-4.0	sample_00000515	不知道怎么着啊，得把我推出去，杀头，问斩，是吧。
happy	3.25	sample_00000396	一起笑。
angry	-3.75	sample_00000152	你今儿，能不能老老实实地告诉我，你们俩到底是。
angry	-2.75	sample_00004580	我要告诉你：啊，以后啊，甭让我再看见你！走。
happy	1.75	sample_00004173	
happy	1.25	sample_00006963	你还担心什么呀？你跟大夫说，我谢谢他，今天，他可紧张了，对我挺好。
sad	-1.25	sample_00004307	我：怎么跟你解释？这大概就是一个意外。
sad	-1.5	sample_00002892	你要在农村待一辈子。
sad	-2.5	sample_00000653	对我，身体上格外地关心。
sad	-3.0	sample_00003510	你要去，就全完了。
worried	0.0	sample_00004376	可以观察他的身体情况，我们呢？
neutral	0.25	sample_00003446	我就觉得吧，你在我这儿干了那么长时间。
happy	0.75	sample_00000757	其实，可以去，挺好的，就是放了时间长一点，旧一点。收杀墙。
sad	-3.25	sample_00002072	我是把鞋给你，做好，你这，把我老伴儿的遗像，和那些。
angry	-3.0	sample_00003719	这卖彩票的时候，怎么可以三心二意呢？
worried	-1.5	sample_00001374	你一定要报！保密！啊！我。怀。
angry	-2.5	sample_00002630	烟雾里，谁没有教养啊？屋里没教养的人，是穿着别人衣服，不肯脱。
happy	1.5	sample_00002445	妈妈，特别想知道，你这那么多年中，是什么样的状况。
happy	1.5	sample_00003798	心情愉快，做出来！
neutral	-1.25	sample_00004361	行，反正，反正，我，问心无愧。
happy	2.0	sample_00000093	你不是说不成，你就跳楼了吗？
happy	2.25	sample_00000647	回来，回来，咱们吃饭，喝酒啊。
neutral	2.25	sample_00006562	刘队说：你在这儿，我就来了。
neutral	-0.75	sample_00005785	采火车，这么不占边际的话。
worried	-0.5	sample_00005587	这件事，给欧阳老师带来的影响，真的还挺大的。
happy	3.25	sample_00006013	明天呀，这么急？没有？你！没有！你？没问题，我明天一定会准时到的。好嘞，再见。
angry	-1.0	sample_00006776	对啊，分手了，你说了算。
angry	-2.25	sample_00002592	说得好像你没偷拍似的。
worried	-2.25	sample_00000327	你说，怎么就那么寸呢？
sad	-3.5	sample_00005255	今天，是我的生日。
angry	-3.5	sample_00001215	拼！爹，拼不过你，还不。
sad	-0.75	sample_00003130	想用，你就用，不想用呢，你就给我。
sad	-2.25	sample_00004833	我心里特别过意不去。
worried	-1.5	sample_00005431	果然，看上咱桃子，这肯定是毫无疑问的，关键是，他桃子能不能看上他。
neutral	-0.25	sample_00003840	你好，我可以跟小凡。
angry	-1.5	sample_00003159	年岁，小，恩岁，已经上升到了。
angry	-4.0	sample_00005013	这么重要的一天，不可能让你给破。
neutral	-0.25	sample_00004143	你记住，说的，出错。
angry	-2.0	sample_00002778	把。自私。
happy	1.75	sample_00000294	前些天，你不是给他介绍。
happy	0.75	sample_00001357	就是一相亲，节目，特别好看，我建议您，平常没事，多看。
happy	1.5	sample_00000394	不客气，谢什么？嘛？用雷锋叔叔说的一句话。
neutral	1.25	sample_00001702	需要我们的公司，才能走在行业。
worried	-0.75	sample_00004666	因为，你还年轻，以后的路，还长。
happy	3.25	sample_00001360	哎呀，什么？大明星啊，别寒[UNK]你姐姐！我啊，那个，比赛，最后不也只拿了一个。
angry	-3.75	sample_00001024	你要是真的好意，你就从我的生活里消失。
sad	-1.75	sample_00001602	妈，要是能活着出去。
neutral	0.25	sample_00001438	的品牌，还有，服装公司，和我们菲美娜，一直有着。
happy	2.0	sample_00001684	爸爸，快发工吧，你发工，就有钱了。
happy	2.25	sample_00001101	其实，这不就是谈恋。
worried	-0.5	sample_00000280	想好了，别冲动。
angry	-2.0	sample_00004601	跟谁呀。
happy	1.25	sample_00003268	就帮他。
angry	-1.75	sample_00002471	你每次买完东西，都会寄到这个地。
angry	-3.75	sample_00004190	现在，餐厅，现在是我跟你唯一交集了，等到彻底没了，我们，就没有理由。再。
happy	1.75	sample_00006552	大叔：这是一条魔法鱼。
neutral	-1.0	sample_00006596	利用砖厂，趁机潜逃。
happy	0.75	sample_00003404	薇薇：说实话啊，你俩真是天生的一对。仨字。
sad	-1.0	sample_00001953	
neutral	0.75	sample_00000521	你是林泰的老部下，按理说，你跟他们一家人的感情都特别深。
happy	2.0	sample_00002126	好，谢谢啊！
angry	-2.5	sample_00001589	你现在知道，替我操心了。
surprise	-1.5	sample_00007028	你在这儿干什么？
neutral	0.0	sample_00004126	
neutral	-0.75	sample_00005908	他是活不好，你们都得跟人遭罪，会对你们的公平。
happy	0.0	sample_00002552	也真是的，既然跟我们家欧阳好了，那。你。起码。
sad	-1.25	sample_00000403	你老实告诉我。
neutral	0.25	sample_00002233	你，现在过得还好吗？
surprise	-2.75	sample_00003951	
worried	-0.75	sample_00005271	我的意思是，万一哪天他知道真相呢？怎么收场。
neutral	0.0	sample_00002079	我倒没有想过什么条件，不条件。
sad	-1.25	sample_00005977	结果，我的心中的苦衷，都不知道怎么聊。
happy	1.75	sample_00002183	嘿，伙叔，刚刚好。
sad	-1.5	sample_00004096	不用我，我就借你这椅子，坐会儿。
happy	2.0	sample_00005997	我：怎么是狡猾？我：这是推波助。
neutral	0.5	sample_00002824	对自己喜欢的东西，我也会不择手段。
angry	-2.5	sample_00003671	文俊，你在搞什么呀？我：什么时候答应做？
angry	-1.75	sample_00002593	我不想再重复了，订婚的事情。不。
angry	-2.0	sample_00005189	报：证：据：你看，这，你和我们的照片。
worried	-0.25	sample_00005143	我知道，公司压力很大，他心情也不太好，我想帮他分担一点，你能告诉我？
angry	-2.5	sample_00000407	吃的。
happy	1.0	sample_00003547	什么？责任？就说说。
happy	1.25	sample_00002932	两个没生樊姐的气。
happy	1.0	sample_00000355	怕。支持。
neutral	1.5	sample_00005705	要给你个任务：照顾好安迪。
angry	-1.5	sample_00005855	这是医院，哪能说赔就赔啊。
happy	1.75	sample_00000607	他们邀请我们去录节目，看来，我们送的礼物起作用了。
happy	2.5	sample_00003356	这么等我，这得是多爱，我，才能做得出来。
happy	2.25	sample_00000913	谢谢啊！没想到，我们钱进，还有你这么好看的。
neutral	0.25	sample_00001368	所以，只好退而求其次。
angry	-1.75	sample_00004144	不有权拦下他，不然，人人都像他那样，那前台不就形同。
sad	-2.75	sample_00001208	我知道，他是我好。
neutral	1.25	sample_00003567	他现在干劲十足，说是要去什么人才招聘。
sad	-2.5	sample_00004645	虽然，我不知道刘东是怎么想的。
happy	1.0	sample_00002329	你这些天跑哪儿去了？
happy	2.0	sample_00003713	我：吃过了，再说。我：得。
worried	-1.0	sample_00004750	闫力：要是家属，是社会上的，又是一场轩然。
happy	2.0	sample_00004297	太夸张了！看来呢，我得在暑假之前，赶紧把剧馆摆完。
angry	-2.5	sample_00004260	而且，我帮他们破了这么大一个案子，而且救了一条人命，结果呢？被他们叫过去，关了几天。
worried	-1.25	sample_00001113	这酒，以后您还是少喝吧，它真不是什么好东西。
sad	-2.5	sample_00002655	就算过半年，半个月。
happy	2.25	sample_00005872	平儿：啊，干吗呢？你不接电话呢？那个，我问你啊，那件事，你怎么打算的呀？
happy	2.25	sample_00000759	一定会特别好看。
angry	-1.0	sample_00002095	我喜欢他，他喜欢我。
worried	-1.75	sample_00000872	算了，豁出去了，反正，丢脸，也不是第一回了。
neutral	1.0	sample_00003124	没关系的，我也是蹭朋友的，大家都是朋友，要是真。
neutral	-0.5	sample_00000097	能不能中标，早都内定了，拼的，都是台下的。
angry	-1.5	sample_00006533	再给我发一微信，依然还是误会。
happy	1.5	sample_00001382	不，是，我这人呢，最喜欢别人抱我大腿。
happy	0.5	sample_00002894	声音有一点点，但是主要是内容上吧。
angry	-1.75	sample_00003575	完成任务，走吧，你，再见。
happy	1.25	sample_00005893	那，这面子有点大呀，人家老给我老腿，还行吗？要不，帮帮？
angry	-2.25	sample_00001580	但我保证，他只要嫁，就一定比他们家的强。
neutral	-0.75	sample_00004114	我绝不会告诉任何人。
worried	0.5	sample_00006311	让张婷必须照顾好你啊！好了，自己担心点。
happy	3.0	sample_00005575	
neutral	-0.25	sample_00002740	我是一个，就是挺糊涂的。
angry	-3.5	sample_00003417	爱吃，你，小的，美丽，你，那是人脑子，还是狗脑子？
sad	-1.75	sample_00006510	到后来，我遇到。
happy	1.75	sample_00001416	看你，吓那样，那点小伤。
neutral	0.75	sample_00000626	难道你不想在我们这儿买点东西吗？你没发现。
worried	-0.75	sample_00006664	你最好不要知道这件事情，可现在，你知道了，你不会怪我。
neutral	0.0	sample_00005001	咱们去攻陷美国。
happy	0.75	sample_00006140	你，先回去吧。
neutral	0.5	sample_00004738	总监，我想推荐。
sad	-2.75	sample_00006402	
sad	-2.75	sample_00001033	也从来没有踏进过我们家半步。
worried	0.0	sample_00002660	你妈，她怎么样了？
neutral	1.0	sample_00005082	你，一直帮我。
angry	-2.5	sample_00001745	没事，你有事，你事大了，既然敢跟我玩心眼，是不是不想混了呀？你。
happy	1.25	sample_00002801	不，大家都来。呃。第二件事。
angry	-1.0	sample_00003183	没错，我相信。
happy	1.25	sample_00004472	我是通过我爸才当上的，曲总，跟王哥，您不是一个。
happy	2.0	sample_00000442	来了。
worried	-2.0	sample_00004608	就听他跟主任说，要离开。
worried	-0.5	sample_00003959	无论如何，都不能因为这件事，而影响我们。二十二楼：五个。
neutral	-0.75	sample_00001150	老太太：这种情况，最终还是得交给专业的医疗人员卡。
neutral	-1.25	sample_00004695	那个，我自己回去就行了。
worried	-0.5	sample_00001751	也不行，这儿尤其不能开车。
worried	-0.5	sample_00005088	刚才，他还跟我抱怨，说：你们违约。
neutral	0.5	sample_00003479	嗯。
angry	-3.25	sample_00003668	我最讨厌冒名顶替秦世刀民的家伙，去死吧！
neutral	0.75	sample_00002092	就是我一哥们，就，高，人，就他坐，那证啊。
happy	1.75	sample_00006374	今天突然对我这么热情，我都有点不好意思了。
neutral	-0.5	sample_00000886	能不能坚持下去，要看他的自主意识。
happy	1.25	sample_00002923	导演：没有，我一点都不介意，相反。
sad	-1.0	sample_00000497	让我好好想想，我到底怎么回事？
angry	-3.25	sample_00001061	能够。逃避。
happy	1.5	sample_00002451	好事啊！白小天，我听说你救了一个产妇，是因为这事吧？你这就叫做：不明则已。一鸣惊。
angry	-3.75	sample_00003421	我：说什么了，我就落井下石。你。
angry	-2.0	sample_00003220	我没想跟你掐，问题是，咱俩人真的是话不投机。你说：好好的吧，你非得跟我提这事，你自己提的，这事，你怪谁呀？你怪。
happy	1.25	sample_00006004	不用担心，我，我只是买一点点。
worried	-0.25	sample_00005615	很痛苦。另外，还要看一下，会不会感染。
neutral	0.0	sample_00001460	念。信吗？
neutral	-1.25	sample_00001711	一个人不理你呢？有可能是对方的问题，但是，如果大家都不理你，就要从自身。
neutral	-0.25	sample_00005836	这，你放心吧，就算我能接受。
neutral	0.25	sample_00001456	不过，你也别多想。
angry	-3.25	sample_00003566	我早就说了，我怀孕的事情，不能说出去了，现在这样，我怎么面对？
surprise	-1.0	sample_00006940	你心里，那人，不会是。
neutral	0.0	sample_00002177	考大学？怎么了？我：一样可以考上。
angry	-1.5	sample_00005521	没感觉，没感觉，就。
neutral	0.75	sample_00004107	这事不着急，你先帮我搞定了。审核项目。
neutral	-0.25	sample_00004306	并不激动，还有点小害怕。
neutral	0.5	sample_00004475	我不知道，回头，我应该看一看西游记，好好对比一下。
happy	0.75	sample_00005339	哦。
neutral	1.5	sample_00005622	手机：这何梦？还有，我？之前，祝福你们，晚：然，是在我爸妈面前，还是咱俩私底下说：我？都是。
neutral	0.75	sample_00006155	你现在已经是干净的合法丈夫了，谁也。
happy	0.75	sample_00001481	你，那个泰晤士河里泛滥成灾的大闸蟹。
angry	-3.0	sample_00002082	你去收拾吧，把你那些破烂全都收拾走，一件都别留下，我就当，从来都没认。
neutral	-0.75	sample_00003562	这不可能，厨师最忌讳这事了，三流厨师才当。
angry	-3.0	sample_00006823	你这人，怎么这样？怎么每次我一说找工作这个事，你就跟我急。
neutral	0.0	sample_00006160	懂吗？女人的恐婚程度，不比男人差，毕竟，婚姻对你。
happy	2.0	sample_00006770	你自己，可能。
worried	-0.25	sample_00002436	家属包庇疑犯的案例很多呀，要向他们宣传法律知识，深明大义，必要的时候。
angry	-2.75	sample_00006260	我也冻死你。
worried	-1.5	sample_00006923	总之，你。你。你。你，不能跟他在。一。
angry	-1.75	sample_00005889	干吗呀？你接着往下说，说，你们俩怎么了。
angry	-1.0	sample_00006636	你怎么给我配个网管啊？我：不需。
neutral	0.25	sample_00000171	其实，人和人之间，或许需要一些。
angry	-0.75	sample_00003213	就是你的。
worried	-0.5	sample_00000091	可是，你对一个人什么都不了解，你怎么知道自己爱不爱。
neutral	0.25	sample_00000505	我的生意，不会被影响的，认识我的人都知道。
angry	-2.5	sample_00000871	你就让我做好分手的准备，你这不咒我。
happy	1.5	sample_00005802	我接你，上班，你收拾好。
sad	-4.0	sample_00006216	不要啊。
neutral	1.25	sample_00004116	那，到家了，给我电话。
angry	-2.75	sample_00006995	没意思！我这辈子，做得最没意思的事情，就是：嫁给你。
angry	-3.0	sample_00005732	可是，为了这套房把。
happy	2.5	sample_00003703	妈，醒了，精神不凑。
angry	-2.0	sample_00006868	我想，你可能误会。
neutral	0.75	sample_00001958	起来，吃饭。
worried	-1.0	sample_00006050	这事，就咱俩知道，你可得替我保密。
sad	-1.75	sample_00002465	啊。
angry	-4.75	sample_00004040	难！第二，说难听点，他得的这个病，他知道，他早晚都会死，所以，他闹，没有什么意义。
neutral	1.5	sample_00000445	伟大领袖毛主席教导我们说：一不怕苦，二不怕死。
happy	1.75	sample_00001861	
neutral	0.25	sample_00002533	可是，我没别的意思，这双鞋，是干净最喜欢的。那。
neutral	0.5	sample_00006824	我是这么认为的啊！我们不能一味地追求利润，而忘了公司成立。
neutral	-1.25	sample_00006035	顺便，躲避。向小秋。
neutral	-1.25	sample_00006905	我前夫的姑父，是那家医院的。
sad	-3.25	sample_00002795	他死的时候，我在他身边。
happy	1.75	sample_00002796	长得跟他爸一模。
sad	-1.25	sample_00003330	然后，这么小，失去青春。
happy	2.25	sample_00001817	行。行。
worried	-1.0	sample_00002031	那，那，他们什什么时候签啊？在哪儿签？
neutral	0.25	sample_00006898	是在磨练我，所以，你。确实。
sad	-2.75	sample_00006517	我对老邱是一心一意的，你说，都这个岁数了，我真是，离开他，我：下边怎么。
neutral	0.5	sample_00005689	他们对我，真的太好了。
happy	1.5	sample_00002676	天上，人间，所谓的生活。
angry	-1.0	sample_00006278	以年代判断价值，社会等级区分高下，那是文物馆，不是艺术观。
neutral	0.25	sample_00001114	肖虹，你是生死场、商事街的作者，你应该想到自己文学上的地位，你应该往上飞。得。
neutral	0.0	sample_00000857	那个时候，因为不睡，哪儿都能坐的。
happy	1.5	sample_00005081	你就那小丫头，片子：大姑啊。
angry	-1.25	sample_00000623	唉。
worried	-1.75	sample_00001870	怎么办呀？在家，一堆，记者，在这儿，又这样，也真崩溃了。
sad	-2.75	sample_00001691	怎么说，你也不想让。
happy	1.75	sample_00005439	你第一次来，怎么能让你动手呢？
angry	-0.75	sample_00002480	你们这些医生，话真多，行。
neutral	0.25	sample_00005496	你实在要给的话，反正我也有责任，咱们一人一半。
angry	-2.0	sample_00002396	你跟我商量，都没商量，你就帮我。
neutral	0.5	sample_00001339	你经常送我回去的那个地方。
angry	-0.75	sample_00004347	可是，我，怎么也救了一条人命，是吧。
sad	-2.25	sample_00003096	前两天，我妈。
surprise	1.0	sample_00002284	他。他。他。
surprise	-1.0	sample_00002557	你。谁呀？
angry	-1.5	sample_00000850	你怎么办呢？我不是跟你说了吗？别议论，别掺和，该干什？
sad	-1.25	sample_00006941	你在哪儿？我还能不知道？我是来向你道歉的？昨天晚上，真的失态了。对不起，好吗？
neutral	-1.0	sample_00005089	你呀，就带着，我，直接见苏青去！完了，你给我准备这么粗，一大铁棍子。
worried	0.25	sample_00003792	那就好，别太累了啊！编剧：几。
angry	-3.25	sample_00002601	你有妈，教，你，妈，就把你教育成。
angry	-2.5	sample_00001543	我说：这房间，我不。
happy	0.75	sample_00004840	是这样啊，没关系的，传播正能量，是好事。
angry	-1.75	sample_00006223	我说：我跟你说，我一说，这钱，我让我气不来住。
neutral	-0.25	sample_00005996	关于非米娜广告专员的事，你是人事部的主管，你应该知道，公司人员晋升，应该有一定。
angry	-1.75	sample_00004865	然后，你不觉得，你这么说，你，太自私了。
neutral	0.5	sample_00004421	所以，可能要减少一些经理的房间，这个就需要各部门的配合才行了。
happy	1.5	sample_00004072	龙袍：这两天不是季节交换了吗？
worried	-0.5	sample_00004947	你能不能别闹了，你这几天在别人微。
surprise	-1.0	sample_00000136	去我家了。
neutral	-0.75	sample_00001591	每次都跟他吵架，吵得很凶。
sad	-2.75	sample_00002303	别有用心的属下。
angry	-3.5	sample_00000337	就凭他，生生地打断你两次手。
worried	-1.25	sample_00006348	你，可得给我。
happy	0.75	sample_00006134	那个人，就是我的。
happy	3.25	sample_00000807	从现在开始，我就可以帮助别人了，我要做小天使，飞得好多，好多。人的心里。
happy	1.25	sample_00001247	小丹：谢谢！
worried	-1.0	sample_00002703	如果，我不这样的话。
happy	0.5	sample_00003953	哦。
neutral	0.0	sample_00005258	对你来说，碰上，是什么？
neutral	-0.25	sample_00002946	冯经理：这家餐厅的酒、水，都是你的资源。
neutral	-1.0	sample_00004014	是你，刘警官。
angry	-2.25	sample_00001515	你看什么？看你在教会叫。
worried	-1.0	sample_00006083	他。内心。心里。
worried	-1.75	sample_00004253	可，你，什么时候的事啊？
surprise	1.0	sample_00006902	真的？假的呀？要这么说，你，还真有希望。
angry	-2.75	sample_00002087	马路，是你家的。
angry	-2.0	sample_00004963	我告诉你，乐乐，我不喜欢他，你要再这么做。
angry	-2.5	sample_00003278	确实，喝了酒。
surprise	0.25	sample_00005411	真人怎么能比照片漂亮这么多呢？
neutral	0.75	sample_00000736	明白了，你现在呢？不是因为摇摆不定而兴奋啊。
angry	-2.5	sample_00005849	就包张啊，以前，你们俩是男女朋友，这不假，可是，咱们俩结婚，谁也没拿枪。
