emo	val	name	sentence
happy	-0.5	sample_00002293	你说这种男人谁抵抗得了
neutral	0.0	sample_00001972	张叔在他看来彻底忘记至少才是一种解脱吧
angry	-2.5	sample_00001153	离家河远一点儿我这最后一次非常严重的警告
worried	-3.0	sample_00000808	可怎么办呢人家等在家里不给钱他们就不
sad	-2.75	sample_00004876	说得越来越真诚
happy	0.0	sample_00003871	行了行了我说错话向你道歉对不起谢谢你的关心
surprise	2.5	sample_00002352	我可以吗飞哥我什么都不懂而且我也没做过这行
happy	2.5	sample_00002022	如果我们结婚了没准我能跟你生个生胞胎呢
worried	-0.25	sample_00005740	呀是简洁的还是华丽
happy	2.0	sample_00003802	你爸走的那天让我转交给
worried	-1.5	sample_00005034	嗯上次我去医院的时候问过医生一个问题对于得这种病的人
surprise	-1.25	sample_00003501	水哥都称兄道弟的了
neutral	-0.25	sample_00004824	然后呢冬天的军毯在油灯底下看都还透光
worried	-1.5	sample_00005637	那个大夫这个我妈身体也不好她也照顾不了我爸我这两天实在是太忙了我们有个
neutral	1.0	sample_00004387	不用谢谢
happy	2.5	sample_00002247	这狼马呀
surprise	-1.0	sample_00002918	那么多话他一下子就能找着
worried	-1.0	sample_00000884	你真的觉得这样做合适吗
neutral	-0.25	sample_00000509	我哥是不是让你盯着路远
neutral	0.0	sample_00004086	不用安排啊我昨天出差回来开了一天的会
neutral	-1.25	sample_00004215	行了不说了知道了
sad	-3.5	sample_00001297	我不是骗子
worried	-2.25	sample_00001116	气呀你把自己的大事都给耽
angry	-1.25	sample_00004739	庭审的时候我一直看着林太的眼睛她一如既往地狡猾诡异别跟我扯什么妻子外遇男子尊严变得天衣无缝演得栩栩无生
happy	2.25	sample_00002844	这里的第二天吃饺子突然间
worried	-0.75	sample_00004804	他他把自己的名字写在黑板上
happy	1.75	sample_00005192	在当地条件也挺好的
neutral	0.25	sample_00003822	话都说明白了
angry	-3.25	sample_00005099	朝亮剑啊分明就是看了我的微博来破坏的
worried	-0.25	sample_00005721	孩子吃饭特别小心吃的东西要一小口一小口
neutral	0.0	sample_00004302	你什么时候给我答复啊
neutral	0.75	sample_00001335	我想着我住这么大的房间空着也是空着还不如让她过来
neutral	0.5	sample_00000676	不是又找到洗手间案可以在那洗洗脸啊
angry	-3.25	sample_00000688	三十五年了我带民警给我看盖了快十年了
sad	-2.5	sample_00002402	唉
angry	-3.75	sample_00003641	你还想干不想干了你
angry	-2.75	sample_00000818	这种伤害对女人说是致命的
surprise	-1.25	sample_00001728	你没跟他不是我觉得这就是你的
angry	-3.75	sample_00000535	妈不管你了
surprise	-1.75	sample_00001672	老公你刚刚说什么
neutral	0.5	sample_00006496	当然有着乙方呢会为了争取到这个机会跟着甲方的布料走而忘了
angry	-3.25	sample_00003836	邱伯赵你别欺人太甚我早就知道这么多年你心里就一直想着那个杨雪
sad	-2.0	sample_00006453	我秀弟弟不痛
happy	0.5	sample_00005811	我知道但至少现在
angry	-2.75	sample_00003357	我实在我适应不了我这没法吃了我这
sad	-1.5	sample_00002525	就一个死了啊不对还有陆远
neutral	0.25	sample_00006499	给别人送饭别人想不往府大里
happy	2.75	sample_00003336	自家一家出特产老大老伴我打也好
surprise	0.25	sample_00006828	
sad	-1.75	sample_00002432	我到了说李霖你妈一个人带着你没有人帮你你自己摔倒了你自己不站起来谁
neutral	1.0	sample_00006046	不过呢我作为公司的老员工我感觉大家想的无非就是
happy	-1.0	sample_00004089	那接触病人方面我做得很不够所以我希望我净身住院总能够把缺失的地方补
worried	-0.25	sample_00005797	你干吗叹气啊
happy	1.75	sample_00006506	啊你谢谢我谢我什么呀我也没
angry	-2.0	sample_00001271	说上去的真那么重要吗是不是非要有人承担才叫
happy	1.5	sample_00006337	你说很难买吗我叫阿邦
neutral	0.0	sample_00000833	上次来后厨说的话
worried	-2.0	sample_00004567	当你得了什么病
neutral	-0.5	sample_00003508	我今天也是下定决心才来的我想把我的一些事情
happy	1.25	sample_00002259	不然怎么会这么多年一直担着爸妈都催了那么多次还不肯
sad	-2.0	sample_00004281	我不知道
angry	-3.5	sample_00003259	我说你连个收款机都不会用你白吃吧你
worried	-2.25	sample_00002374	搞定了没啊你们好吵干吗呢
happy	1.75	sample_00002536	难道新娘子过门了怎么还能叫叔叔呢
worried	-1.5	sample_00002486	这患者跟家属都姓外的瘤子给摘出来说的是呢死都愿意那你说这院长的意思
worried	-0.75	sample_00000788	自从我找了张薇给我们公司做策划以后我发现总有人在
angry	-2.25	sample_00005927	怎么可能呢是他自己畏罪自杀好吧
sad	-2.25	sample_00004980	你那正好说明我不是干这块的料啊
neutral	-0.5	sample_00002291	不吃不喝跟这儿等了三天
angry	-1.5	sample_00001511	行行其实睡有睡睡吧洗在明儿早上起来啊
happy	2.25	sample_00002532	凭你这么讨人喜欢这儿子今天我不认还
angry	-2.75	sample_00002316	你有病啊
worried	-0.75	sample_00003901	还是别唱了趁着搬了石头啊嫁找自己的脚
angry	-0.25	sample_00000839	你出国外没关系你往北去嘛对吧
neutral	-0.75	sample_00003123	现在小曲一直在忙着见客户小凡这个人又死要面子绝口不提王柏川所以表面上看
neutral	0.25	sample_00004721	你是不是希望老天爷在干净那事上再给
worried	-0.25	sample_00001469	妈您血压没事吧
happy	1.75	sample_00004406	我觉得很有意思
neutral	-0.25	sample_00001084	他也是一条生命对吧
neutral	1.5	sample_00004457	许阿姨在我家干了十几年她来照顾
neutral	0.0	sample_00005493	开心你记不记得我问过你假如
worried	0.25	sample_00005594	咱们不出去了有什么事呢您记着狗打电话一会儿社区夫
neutral	-0.5	sample_00000962	就像是屋里看花
happy	2.0	sample_00005820	哦
angry	-1.5	sample_00000668	没什么想说的那个买什么花啊
neutral	-0.25	sample_00004042	所以这是个误会
neutral	0.0	sample_00005225	逻辑上没有问题
worried	0.25	sample_00004334	不说这事了那个产妇怎么样
angry	-1.75	sample_00001814	帮我看着包不许走开
neutral	-0.5	sample_00002636	不去还则罢了如果那两个小子想去
happy	1.0	sample_00002074	
happy	2.25	sample_00001419	我我
sad	-2.25	sample_00001636	尽量把自己沉浸在创作状况去痛苦那实在太难人了我受不了的时候我就在晚上溜出去到大街上荒凉的大街上一个人游荡小鬼
angry	-2.75	sample_00004236	要把你的冷漠自私无情强加在别人身上你不愿意去就直接老当地说
happy	2.0	sample_00003706	我就说那个事啊
angry	-5.0	sample_00004301	是的我就是要报这个有钱的王八蛋我就是要让他增不如死
happy	3.75	sample_00001720	那个时候我们中国队是过五观斩六将八分之一干掉日本队四分之一干掉韩国队半决赛干净法国队最终与葡萄牙不我更看好的是西班牙队与西班牙队来个巅峰对决我们替他个三别零步必零最终大理神杯还
surprise	-0.75	sample_00005487	这个张主任确定是我亲妈妈
angry	-2.25	sample_00006351	好不容易才从孤儿院里逃转
neutral	0.0	sample_00006205	
neutral	0.5	sample_00000124	不过有个人他很认真地追求我
neutral	1.25	sample_00005009	那我还是愿意趁年轻的时候为自己想做的事情努力
angry	-4.5	sample_00006380	你们家元昊把我们家闪闪给甩了他们两个分
surprise	2.75	sample_00004730	三千五百不
surprise	0.75	sample_00002565	你要不说我都不知道
angry	-2.25	sample_00004742	我没有玩游戏
worried	-1.0	sample_00002320	你今天给我一句痛快话这个婚
angry	-2.0	sample_00006200	我告诉你
happy	1.75	sample_00000234	武飞哥我今天看到你助理来接你了你今天有演出吧
angry	-2.5	sample_00003870	说越进度怎么这么办啊何小有人捣乱是吗
happy	2.5	sample_00001367	而且那个女孩感觉像是一个小妖精因为她经常能够想出一些我根本想不到的事
angry	-2.5	sample_00000315	你撤你等这个事黄是吧你
happy	2.0	sample_00004256	没事没事健康着呢
neutral	0.5	sample_00006725	嗯就才像个爷们儿那爷们儿拿得起就放得下
happy	1.25	sample_00004242	你找我
angry	-2.5	sample_00001611	是不是等警察把你抓了扔监狱里你就舒服了
angry	-2.75	sample_00003092	不是吧你报复所有人你心里特安心特别
worried	0.0	sample_00003184	但是秀贤会老呀
neutral	0.25	sample_00003490	这冰糖谁买的
worried	-0.5	sample_00000258	
sad	-1.25	sample_00007002	好
sad	-2.5	sample_00000268	刘产科可我没有帮他我就想着他要拿走我阻止他的生气那我就更进不去了说我能怎么办
angry	-1.5	sample_00006614	其实让我听听你这狗嘴还能吐出什
worried	-2.75	sample_00004270	我只是希望您能开心一点爸走这么久了我想我想他不会回来了
sad	-4.0	sample_00000730	躲不倒因为我爱你我真的好爱你
surprise	-1.0	sample_00004342	谁啊
angry	-1.75	sample_00004709	这是两回事我们是警察
sad	-2.0	sample_00006336	我都白高兴一场了
angry	-1.5	sample_00001603	故意的你是不是故意
worried	-0.75	sample_00002267	回北京以后你打算怎么办呀
happy	3.0	sample_00002243	谢谢我跟你说真的我今天特别开心我长这么大第一次收到男生送礼物
neutral	0.5	sample_00004982	这日子还算凑合着能过
worried	-0.75	sample_00006376	
angry	-1.5	sample_00006965	赢了我两年得出来的结论就是我除了你我找不到别的
happy	3.0	sample_00003142	每天看着他游来游去他就会传递给我活力我的生命就会变得强大
happy	2.25	sample_00000846	喂干妈我真想给你打电话呢我妈带着些面膜我明天给你拿过去吧
sad	-0.5	sample_00006382	什么
neutral	0.25	sample_00004552	那夏红星这块阴骨头
angry	-4.75	sample_00006275	这辈子最爱的就是这个女人我的理想就是娶她为妻你能不能够饶了我
happy	1.5	sample_00000758	我正好在这周围有点事估计你马上就要上班了就过来看
worried	-1.0	sample_00002947	这么严重啊她如果真做手术的话你给估算
surprise	-2.75	sample_00006507	哎妈呀三十万现在滚到八十多万了
happy	3.0	sample_00007007	什么事
neutral	0.0	sample_00000851	我非常非常爱我老婆我爱桃子
happy	1.25	sample_00005936	他又忍他
worried	-1.0	sample_00000485	孩子别瞎说
neutral	-0.75	sample_00005454	那也是我的一辈子我有权利自己决定
angry	-3.25	sample_00003412	你别去招惹人家家人
worried	-2.5	sample_00005744	还得住院啊
neutral	0.25	sample_00005540	天生的天才也要靠后
angry	-4.0	sample_00001942	但有那么难吗人家那是条命要是真觉着没错就让人家起诉去
neutral	0.25	sample_00006628	之前脚崴伤的那个我还给你打过电话呢
neutral	-1.0	sample_00001530	第一我跟你妹妹什么事情都没有她为什么这么做
sad	-1.5	sample_00002073	今天我过生日给个面子喝一口
happy	1.75	sample_00004590	是看你难得出来一趟吗正好可以去逛逛街可以用
happy	1.25	sample_00002833	到时候你知道我是
happy	2.5	sample_00002449	那是
worried	-0.5	sample_00005769	姐你千万别这么说你既善良
happy	1.5	sample_00002362	我老公为了我们的幸福要给我建造一个爱的小窝
happy	2.0	sample_00001158	我就生两个孩子
worried	-2.0	sample_00006403	老大这嫉妒好不容易有低成您再给我扣了
angry	-2.75	sample_00000138	你都做了些什么查钱包查邮箱查手机这都不算我所有认识女的你通通都要盘问你
happy	1.75	sample_00005590	有假让感我
angry	-1.0	sample_00001296	手机在手里攥一晚
angry	-2.5	sample_00005070	你不可以爽我约的我为了这件事准备了很久
angry	-2.25	sample_00003228	好谢谢你啊谢谢你
angry	-2.5	sample_00001166	但是感情的事情不就是建立在两个人相互信任相互包容的基础上吗
sad	-1.75	sample_00002608	
happy	0.25	sample_00005919	你只能怪老谭老谭的车比我的鞋还
worried	0.0	sample_00006755	也别到时候印证了一局大实话
angry	-2.0	sample_00001176	这叫解释吗你这叫狡辩
neutral	0.0	sample_00001863	我
happy	2.0	sample_00005245	哎呀你该不会通过抓住他的胃儿抓住他
angry	-1.5	sample_00003591	我打赌在这个世界上
angry	-1.75	sample_00000960	很多次了我不唱歌之前还说让我考虑一下怎么今天就变成通知
happy	2.75	sample_00003312	回去你知道了我先回去了
happy	1.75	sample_00005233	你妈没跟你说过
angry	-1.75	sample_00005251	你的意思是
angry	-3.75	sample_00005546	出去了你就来抢我男朋友你连自己规避你都要出卖你简直见
worried	-0.75	sample_00001714	安迪姐你是为了帮樊姐这件事
neutral	-1.0	sample_00004992	我担心王同学的经济条件
surprise	-2.0	sample_00001588	你突然跟我说去尼泊尔
neutral	0.0	sample_00002089	和自己的老公那一定是要
angry	-2.75	sample_00000309	置业的人你这么故意刁难我你很
happy	2.0	sample_00006785	小曹
happy	1.5	sample_00003934	我怕你不回来了
worried	-2.0	sample_00000967	这这这有多长时间了
angry	-3.25	sample_00006993	你也想报警我还想报警呢昨天晚上你知道
happy	-0.25	sample_00005566	我明天呢敬你出院家里面可都已经
sad	-1.0	sample_00002752	换一个女人会不同吗
sad	-3.5	sample_00005469	可我人心吞噬了一个晚上回到家你们还不爱我
worried	-2.25	sample_00003627	你说咱这酒仙醉九块钱一瓶吧那
neutral	-0.5	sample_00005138	哦郑
neutral	-0.5	sample_00001879	跟这辈子中间有归宿江湖昆能等你十年就这份执着
angry	-2.25	sample_00000722	看这种水平
neutral	0.0	sample_00002773	买冰糖的钱还有钢笔的钱我都会还给你的
neutral	-0.25	sample_00003283	我不走远就在楼下等着
happy	4.25	sample_00002181	哈哈哈
angry	-0.5	sample_00004699	我告诉你啊第一你的钱是暂
neutral	0.75	sample_00004655	那你帮我在网上找些需要资助的人
neutral	0.25	sample_00002858	好我要
neutral	1.25	sample_00006472	您放心吧大姨
angry	-4.25	sample_00003890	在医院里闹得沸沸扬扬的你为了一个半死不活的女人你要跟我闹离婚
angry	-2.25	sample_00002403	暗中的撒法律规定这些协助过你的人都涉嫌构成了包庇罪
surprise	-1.25	sample_00003722	程老师追了欧阳老师两年欧阳老师心里原来一直是这个人啊
happy	2.25	sample_00003930	那倒是你觉得咱儿子是不是
sad	-2.75	sample_00003167	他躲我那么远
happy	1.5	sample_00005865	我也有种感觉帮我看看
happy	2.0	sample_00000415	我已经没事了
neutral	-1.0	sample_00004410	我觉得有些事情还是我亲自
surprise	0.75	sample_00004399	你你要
neutral	-0.5	sample_00002736	你呀把那房产证
neutral	-0.5	sample_00006400	你觉得行不行
angry	-2.25	sample_00004291	可是本来说得好好的这学生们又开始了
neutral	0.0	sample_00006550	队长是马上到
sad	-4.0	sample_00006522	在你们医生眼里病人就是一堆器官你们除了会给别人做手术你们还会做什么
happy	2.0	sample_00005817	我给他打电话了
happy	2.25	sample_00001586	我信谢谢你啊
sad	-2.0	sample_00000004	我打了战线而且他说一定要我一个人去要不然就把金福毁了
angry	-3.0	sample_00004813	这什么这难道让你儿子
neutral	0.5	sample_00003154	朋友开的像自己家一样在那儿就是
worried	-1.5	sample_00002730	好
angry	-4.25	sample_00005449	最后一次修改日本最后一次修改剧本你们都给我
worried	-1.0	sample_00003762	他关机了
angry	-1.75	sample_00005684	王老师你这是要干什么呀你这要逼我
angry	-2.75	sample_00002083	吃不下睡不着头特别疼我拿着我的片子到别的医院去问他们都不肯告诉我实情你们今天必须
happy	2.5	sample_00003563	别别别别
neutral	-0.25	sample_00005246	聊聊股份制改革你怎么想的
sad	-3.75	sample_00000536	去住里边
angry	-2.25	sample_00002789	要饭的呢我没错
angry	-0.5	sample_00001142	我找你我找谁
happy	1.25	sample_00001826	还来吧
neutral	-0.25	sample_00006906	放那充电器了我拿作器给他回来了
happy	2.0	sample_00004494	我就说嘛我在别的事方面总是笨笨的什么都干不好
worried	-0.75	sample_00006985	不瞎琢磨了不瞎琢磨了凡人手术啊是做了您哪就好好的您好好的呀我就不难过了
neutral	-1.25	sample_00005174	反正都是成功人士的经验他让我好好学习
angry	-1.75	sample_00003127	赤金子总会发光我假唱我也给你拿个金曲奖回来看
sad	-4.0	sample_00002407	我心都死了你们救李白救的
sad	-2.75	sample_00002055	怎么算原来坐在那个地方吃饭的是我老公啊
sad	-1.75	sample_00002567	我我
neutral	0.25	sample_00006416	主编这么辛苦地为我争取这个机会
angry	-2.75	sample_00000718	他对他不考
neutral	-0.5	sample_00001779	我试试
neutral	-0.25	sample_00003173	那个太凉胃不舒服
worried	-1.75	sample_00006305	我知道这件事情在科里怎么都好说
angry	-3.5	sample_00004219	你这话是不是说得太伤人了等你以后爱干啥干啥我不管了行吗
worried	-0.25	sample_00004508	凤儿听妈一句劝宝珊回来啊就别骂他了过两天呢你就跟他回去俩人
neutral	-0.25	sample_00004643	那追债跑遍了整个中国然后债务人外逃
angry	-2.5	sample_00003353	我没有折磨做好他妈今天来公司折磨我非要跟我大吵大闹非要跟我
angry	-4.0	sample_00005658	你没资格跟我开玩笑
angry	-2.5	sample_00003759	你的荣誉公司的荣誉我的荣誉被毁成这样了你就不了了之你这叫
sad	-1.25	sample_00004155	我还要再考一次
happy	2.0	sample_00004102	珊珊后来在店里
sad	-1.75	sample_00001776	可我没死我得活着
neutral	0.75	sample_00004642	目前在上海上班
neutral	-0.5	sample_00002748	不用跟单位请假每天端着汤汤水水地跑过来
neutral	-0.5	sample_00004577	我没烧挖那么多是一个犯过错误的人坚一步一个脚印
happy	2.5	sample_00002547	好这个这个主意好我也这么想的
sad	-3.5	sample_00000256	如果我当时知道实情我是不会离开美国的
worried	0.25	sample_00003638	当初做决定啊这毕竟是一辈子的事情
angry	-2.75	sample_00001523	什么意思啊你们是不是都不愿意我和程俊去竞争当住
surprise	-1.75	sample_00002606	结婚了
surprise	0.25	sample_00005887	又都吃完
angry	-2.25	sample_00006206	你叫我这么相信你你是故意把我留在车上的
neutral	0.25	sample_00001850	然后他们思乡他们干嘛他们很辛苦地养活你
neutral	0.0	sample_00001130	不如加我一些跟人打交道的合作技巧
sad	-3.0	sample_00004136	你刚才一口气说了我七点我有七
sad	-1.75	sample_00001766	对不起啊我错
happy	2.0	sample_00006839	到底傻成什么样啊
neutral	0.0	sample_00004411	同学们今天的语文考试取消
angry	-4.25	sample_00004147	考虑不周全人命关
neutral	0.25	sample_00001310	讨厌人家不懂装懂所以书音乐你太不了解最好不
angry	-2.0	sample_00000548	
neutral	0.0	sample_00006858	别抽烟别吃辣的应该没错吧
happy	1.5	sample_00006375	呵呵
happy	1.5	sample_00002957	
angry	-3.25	sample_00003740	这种剂量它
neutral	0.0	sample_00003938	就是这次意外让两个受害者活了下来从此以后这三个人
angry	-4.0	sample_00000515	不知道怎么着啊得把我推出去杀头问斩是吧
happy	3.25	sample_00000396	一起笑
angry	-3.75	sample_00000152	你今儿能不能老老实实地告诉我你们俩到底是
angry	-2.75	sample_00004580	我要告诉你啊以后啊甭让我再看见你走
happy	1.75	sample_00004173	
happy	1.25	sample_00006963	你还担心什么呀你跟大夫说我谢谢他今天他可紧张了对我挺好
sad	-1.25	sample_00004307	我怎么跟你解释这大概就是一个意外
sad	-1.5	sample_00002892	你要在农村待一辈子
sad	-2.5	sample_00000653	对我身体上格外地关心
sad	-3.0	sample_00003510	你要去就全完了
worried	0.0	sample_00004376	可以观察他的身体情况我们呢
neutral	0.25	sample_00003446	我就觉得吧你在我这儿干了那么长时间
happy	0.75	sample_00000757	其实可以去挺好的就是放了时间长一点旧一点收杀墙
sad	-3.25	sample_00002072	我是把鞋给你做好你这把我老伴儿的遗像和那些
angry	-3.0	sample_00003719	这卖彩票的时候怎么可以三心二意呢
worried	-1.5	sample_00001374	你一定要报保密啊我怀
angry	-2.5	sample_00002630	烟雾里谁没有教养啊屋里没教养的人是穿着别人衣服不肯脱
happy	1.5	sample_00002445	妈妈特别想知道你这那么多年中是什么样的状况
happy	1.5	sample_00003798	心情愉快做出来
neutral	-1.25	sample_00004361	行反正反正我问心无愧
happy	2.0	sample_00000093	你不是说不成你就跳楼了吗
happy	2.25	sample_00000647	回来回来咱们吃饭喝酒啊
neutral	2.25	sample_00006562	刘队说你在这儿我就来了
neutral	-0.75	sample_00005785	采火车这么不占边际的话
worried	-0.5	sample_00005587	这件事给欧阳老师带来的影响真的还挺大的
happy	3.25	sample_00006013	明天呀这么急没有你没有你没问题我明天一定会准时到的好嘞再见
angry	-1.0	sample_00006776	对啊分手了你说了算
angry	-2.25	sample_00002592	说得好像你没偷拍似的
worried	-2.25	sample_00000327	你说怎么就那么寸呢
sad	-3.5	sample_00005255	今天是我的生日
angry	-3.5	sample_00001215	拼爹拼不过你还不
sad	-0.75	sample_00003130	想用你就用不想用呢你就给我
sad	-2.25	sample_00004833	我心里特别过意不去
worried	-1.5	sample_00005431	果然看上咱桃子这肯定是毫无疑问的关键是他桃子能不能看上他
neutral	-0.25	sample_00003840	你好我可以跟小凡
angry	-1.5	sample_00003159	年岁小恩岁已经上升到了
angry	-4.0	sample_00005013	这么重要的一天不可能让你给破
neutral	-0.25	sample_00004143	你记住说的出错
angry	-2.0	sample_00002778	把自私
happy	1.75	sample_00000294	前些天你不是给他介绍
happy	0.75	sample_00001357	就是一相亲节目特别好看我建议您平常没事多看
happy	1.5	sample_00000394	不客气谢什么嘛用雷锋叔叔说的一句话
neutral	1.25	sample_00001702	需要我们的公司才能走在行业
worried	-0.75	sample_00004666	因为你还年轻以后的路还长
happy	3.25	sample_00001360	哎呀什么大明星啊别寒碜你姐姐我啊那个比赛最后不也只拿了一个
angry	-3.75	sample_00001024	你要是真的好意你就从我的生活里消失
sad	-1.75	sample_00001602	妈要是能活着出去
neutral	0.25	sample_00001438	的品牌还有服装公司和我们菲美娜一直有着
happy	2.0	sample_00001684	爸爸快发工吧你发工就有钱了
happy	2.25	sample_00001101	其实这不就是谈恋
worried	-0.5	sample_00000280	想好了别冲动
angry	-2.0	sample_00004601	跟谁呀
happy	1.25	sample_00003268	就帮他
angry	-1.75	sample_00002471	你每次买完东西都会寄到这个地
angry	-3.75	sample_00004190	现在餐厅现在是我跟你唯一交集了等到彻底没了我们就没有理由再
happy	1.75	sample_00006552	大叔这是一条魔法鱼
neutral	-1.0	sample_00006596	利用砖厂趁机潜逃
happy	0.75	sample_00003404	薇薇说实话啊你俩真是天生的一对仨字
sad	-1.0	sample_00001953	
neutral	0.75	sample_00000521	你是林泰的老部下按理说你跟他们一家人的感情都特别深
happy	2.0	sample_00002126	好谢谢啊
angry	-2.5	sample_00001589	你现在知道替我操心了
surprise	-1.5	sample_00007028	你在这儿干什么
neutral	0.0	sample_00004126	
neutral	-0.75	sample_00005908	他是活不好你们都得跟人遭罪会对你们的公平
happy	0.0	sample_00002552	也真是的既然跟我们家欧阳好了那你起码
sad	-1.25	sample_00000403	你老实告诉我
neutral	0.25	sample_00002233	你现在过得还好吗
surprise	-2.75	sample_00003951	
worried	-0.75	sample_00005271	我的意思是万一哪天他知道真相呢怎么收场
neutral	0.0	sample_00002079	我倒没有想过什么条件不条件
sad	-1.25	sample_00005977	结果我的心中的苦衷都不知道怎么聊
happy	1.75	sample_00002183	嘿伙叔刚刚好
sad	-1.5	sample_00004096	不用我我就借你这椅子坐会儿
happy	2.0	sample_00005997	我怎么是狡猾我这是推波助
neutral	0.5	sample_00002824	对自己喜欢的东西我也会不择手段
angry	-2.5	sample_00003671	文俊你在搞什么呀我什么时候答应做
angry	-1.75	sample_00002593	我不想再重复了订婚的事情不
angry	-2.0	sample_00005189	报证据你看这你和我们的照片
worried	-0.25	sample_00005143	我知道公司压力很大他心情也不太好我想帮他分担一点你能告诉我
angry	-2.5	sample_00000407	吃的
happy	1.0	sample_00003547	什么责任就说说
happy	1.25	sample_00002932	两个没生樊姐的气
happy	1.0	sample_00000355	怕支持
neutral	1.5	sample_00005705	要给你个任务照顾好安迪
angry	-1.5	sample_00005855	这是医院哪能说赔就赔啊
happy	1.75	sample_00000607	他们邀请我们去录节目看来我们送的礼物起作用了
happy	2.5	sample_00003356	这么等我这得是多爱我才能做得出来
happy	2.25	sample_00000913	谢谢啊没想到我们钱进还有你这么好看的
neutral	0.25	sample_00001368	所以只好退而求其次
angry	-1.75	sample_00004144	不有权拦下他不然人人都像他那样那前台不就形同
sad	-2.75	sample_00001208	我知道他是我好
neutral	1.25	sample_00003567	他现在干劲十足说是要去什么人才招聘
sad	-2.5	sample_00004645	虽然我不知道刘东是怎么想的
happy	1.0	sample_00002329	你这些天跑哪儿去了
happy	2.0	sample_00003713	我吃过了再说我得
worried	-1.0	sample_00004750	闫力要是家属是社会上的又是一场轩然
happy	2.0	sample_00004297	太夸张了看来呢我得在暑假之前赶紧把剧馆摆完
angry	-2.5	sample_00004260	而且我帮他们破了这么大一个案子而且救了一条人命结果呢被他们叫过去关了几天
worried	-1.25	sample_00001113	这酒以后您还是少喝吧它真不是什么好东西
sad	-2.5	sample_00002655	就算过半年半个月
happy	2.25	sample_00005872	平儿啊干吗呢你不接电话呢那个我问你啊那件事你怎么打算的呀
happy	2.25	sample_00000759	一定会特别好看
angry	-1.0	sample_00002095	我喜欢他他喜欢我
worried	-1.75	sample_00000872	算了豁出去了反正丢脸也不是第一回了
neutral	1.0	sample_00003124	没关系的我也是蹭朋友的大家都是朋友要是真
neutral	-0.5	sample_00000097	能不能中标早都内定了拼的都是台下的
angry	-1.5	sample_00006533	再给我发一微信依然还是误会
happy	1.5	sample_00001382	不是我这人呢最喜欢别人抱我大腿
happy	0.5	sample_00002894	声音有一点点但是主要是内容上吧
angry	-1.75	sample_00003575	完成任务走吧你再见
happy	1.25	sample_00005893	那这面子有点大呀人家老给我老腿还行吗要不帮帮
angry	-2.25	sample_00001580	但我保证他只要嫁就一定比他们家的强
neutral	-0.75	sample_00004114	我绝不会告诉任何人
worried	0.5	sample_00006311	让张婷必须照顾好你啊好了自己担心点
happy	3.0	sample_00005575	
neutral	-0.25	sample_00002740	我是一个就是挺糊涂的
angry	-3.5	sample_00003417	爱吃你小的美丽你那是人脑子还是狗脑子
sad	-1.75	sample_00006510	到后来我遇到
happy	1.75	sample_00001416	看你吓那样那点小伤
neutral	0.75	sample_00000626	难道你不想在我们这儿买点东西吗你没发现
worried	-0.75	sample_00006664	你最好不要知道这件事情可现在你知道了你不会怪我
neutral	0.0	sample_00005001	咱们去攻陷美国
happy	0.75	sample_00006140	你先回去吧
neutral	0.5	sample_00004738	总监我想推荐
sad	-2.75	sample_00006402	
sad	-2.75	sample_00001033	也从来没有踏进过我们家半步
worried	0.0	sample_00002660	你妈她怎么样了
neutral	1.0	sample_00005082	你一直帮我
angry	-2.5	sample_00001745	没事你有事你事大了既然敢跟我玩心眼是不是不想混了呀你
happy	1.25	sample_00002801	不大家都来呃第二件事
angry	-1.0	sample_00003183	没错我相信
happy	1.25	sample_00004472	我是通过我爸才当上的曲总跟王哥您不是一个
happy	2.0	sample_00000442	来了
worried	-2.0	sample_00004608	就听他跟主任说要离开
worried	-0.5	sample_00003959	无论如何都不能因为这件事而影响我们二十二楼五个
neutral	-0.75	sample_00001150	老太太这种情况最终还是得交给专业的医疗人员卡
neutral	-1.25	sample_00004695	那个我自己回去就行了
worried	-0.5	sample_00001751	也不行这儿尤其不能开车
worried	-0.5	sample_00005088	刚才他还跟我抱怨说你们违约
neutral	0.5	sample_00003479	嗯
angry	-3.25	sample_00003668	我最讨厌冒名顶替秦世刀民的家伙去死吧
neutral	0.75	sample_00002092	就是我一哥们就高人就他坐那证啊
happy	1.75	sample_00006374	今天突然对我这么热情我都有点不好意思了
neutral	-0.5	sample_00000886	能不能坚持下去要看他的自主意识
happy	1.25	sample_00002923	导演没有我一点都不介意相反
sad	-1.0	sample_00000497	让我好好想想我到底怎么回事
angry	-3.25	sample_00001061	能够逃避
happy	1.5	sample_00002451	好事啊白小天我听说你救了一个产妇是因为这事吧你这就叫做不明则已一鸣惊
angry	-3.75	sample_00003421	我说什么了我就落井下石你
angry	-2.0	sample_00003220	我没想跟你掐问题是咱俩人真的是话不投机你说好好的吧你非得跟我提这事你自己提的这事你怪谁呀你怪
happy	1.25	sample_00006004	不用担心我我只是买一点点
worried	-0.25	sample_00005615	很痛苦另外还要看一下会不会感染
neutral	0.0	sample_00001460	念信吗
neutral	-1.25	sample_00001711	一个人不理你呢有可能是对方的问题但是如果大家都不理你就要从自身
neutral	-0.25	sample_00005836	这你放心吧就算我能接受
neutral	0.25	sample_00001456	不过你也别多想
angry	-3.25	sample_00003566	我早就说了我怀孕的事情不能说出去了现在这样我怎么面对
surprise	-1.0	sample_00006940	你心里那人不会是
